0.0000000e+00,-2.9903260e+01, 3.4447827e+01, 3.4106187e+01,-3.0841012e+01,-6.6365978e+00,-2.0255323e+01, 2.8417397e+01,-2.0336157e+01,-2.8086178e+01, 1.4790078e+01,-3.6822400e+00, 3.1534596e+01,-1.0028103e+01, 2.6658545e+01, 1.2557588e+01,-1.3636829e+01,-3.1390158e+01, 1.1144980e+00, 2.0851583e+01,-1.7288738e+01, 2.3062550e+01,-3.0991539e+01, 3.0194356e+01, 7.2842586e+00
-2.9903260e+01, 0.0000000e+00,-3.0665265e+01,-2.4486483e+01, 2.0021087e+01,-2.7269754e+00, 3.1584136e+01,-3.1715175e+01,-2.7009466e+01, 9.9950350e+00, 1.8093362e+01,-3.4890528e+01,-1.0607914e+01, 3.1587675e+00, 9.1827629e+00, 2.0477243e+01,-2.6720284e+01, 2.8541962e+01, 1.2146545e+01, 2.5033154e+00,-1.8297321e+01,-2.7962663e+01, 2.2239601e+01,-1.3268925e+01,-2.9527044e+01
3.4447827e+01,-3.0665265e+01, 0.0000000e+00, 3.2080763e+01,-3.2093685e+01, 2.0089409e+01,-1.4342439e+01, 3.0785922e+01, 1.2642161e+01,-2.4378774e+01, 1.5784055e+00,-2.5008939e-01, 2.7562660e+01, 1.1027933e+01, 3.0899274e+01, 9.0372096e+00,-9.4606176e+00,-2.6970673e+01,-1.7723767e+01, 1.1454641e+01,-2.1739180e+01, 1.6340327e+01,-2.6813790e+01, 2.1006298e+01, 5.9447062e+00
3.4106187e+01,-2.4486483e+01, 3.2080763e+01, 0.0000000e+00,-2.5144300e+01, 1.3226087e+01,-1.2373080e+00, 2.5990043e+01, 1.4756667e+00,-1.7438948e+01, 5.9626080e-01,-9.5644678e+00, 1.9579116e+01, 1.5724440e+00, 2.6498647e+01, 1.8577423e+01,-1.4701390e+01,-2.3798085e+01,-2.0629875e+01, 1.9165647e+01,-2.2826957e+01, 1.9635838e+01,-2.3055637e+01, 2.8354501e+01,-9.6605189e+00
-3.0841012e+01, 2.0021087e+01,-3.2093685e+01,-2.5144300e+01, 0.0000000e+00, 2.1591684e+00, 1.8731781e+01,-3.3537298e+01, 2.4790208e+01, 2.4658071e+01, 5.7240079e-01,-6.1013296e+00,-1.4406568e+01, 4.9506627e+00,-1.8224362e+01,-1.7759429e+01,-2.7768574e+00, 2.7685628e+01, 2.9692011e+01,-2.3254949e+01, 2.6679177e+01,-3.2990286e+01, 3.5946223e+01,-3.2161554e+01,-5.5190327e+00
-6.6365978e+00,-2.7269754e+00, 2.0089409e+01, 1.3226087e+01, 2.1591684e+00, 0.0000000e+00, 1.2067341e+00,-1.1195907e+01, 3.1918558e+00, 4.3118170e+00,-1.0954785e+01, 2.5703180e+00, 1.4210738e+01, 3.0824601e+01, 9.0620810e+00,-8.6350788e+00, 5.5997174e+00, 3.7245336e+00, 1.0748303e+01,-4.6135118e+00,-5.1876241e+00,-4.3323142e+00, 8.1552194e+00,-3.0868275e-01, 6.1305847e+00
-2.0255323e+01, 3.1584136e+01,-1.4342439e+01,-1.2373080e+00, 1.8731781e+01, 1.2067341e+00, 0.0000000e+00,-1.9742617e+01,-1.8818193e+01, 1.4876554e+01,-2.0835292e+01,-2.1373289e+01,-2.1540851e+01,-9.8360371e+00, 2.1979451e+01, 1.2898849e+01,-2.1234892e+01, 2.5149718e+01,-2.0199546e+01, 6.4085620e+00,-1.2801830e+01,-2.1338209e+01, 1.9377799e+01, 3.5009269e+00,-1.5177429e+01
2.8417397e+01,-3.1715175e+01, 3.0785922e+01, 2.5990043e+01,-3.3537298e+01,-1.1195907e+01,-1.9742617e+01, 0.0000000e+00, 2.1270106e+01,-2.2013297e+01, 5.7141605e+00, 2.1998588e+01,-9.2919599e+00,-1.8488825e+01, 1.6445368e+01, 1.6728326e+01, 7.7273726e+00,-3.1971289e+01,-2.4876040e+01, 1.9158510e+01,-1.1212448e+01, 3.0859002e+01,-3.0889434e+01, 2.5453235e+01, 1.8658515e+01
-2.0336157e+01,-2.7009466e+01, 1.2642161e+01, 1.4756667e+00, 2.4790208e+01, 3.1918558e+00,-1.8818193e+01, 2.1270106e+01, 0.0000000e+00, 3.4902703e+01, 1.9946038e+01, 1.1059525e+01,-1.8433158e+01,-4.6819881e+00, 1.4290998e+00,-1.2096258e+01,-4.2167516e+00,-5.9359028e+00,-1.4357187e+01,-2.0279617e+01, 3.8685554e+00,-2.5414779e+01, 2.6392809e+01,-2.3500986e+01, 2.4301226e+01
-2.8086178e+01, 9.9950350e+00,-2.4378774e+01,-1.7438948e+01, 2.4658071e+01, 4.3118170e+00, 1.4876554e+01,-2.2013297e+01, 3.4902703e+01, 0.0000000e+00, 1.2046356e+01,-8.9157476e+00,-7.9598064e+00, 2.1942751e+00,-2.2363878e+01,-1.6361526e+01,-4.7816210e+00, 3.0094714e+01, 5.1102589e+00,-1.8792167e+01, 1.2992300e+01,-2.9821766e+01, 1.7868495e+01,-2.7656982e+01, 1.9184179e+01
