0.0000000e+00,-4.5807097e+00,-2.4351715e+01,-2.2354873e+01, 1.8829451e+01,-1.2666435e+01,-7.1302134e+00,-8.4757357e+00, 8.2087064e+00,-2.0557970e+01, 1.8189748e+00, 2.3582654e+01, 4.1763628e+00, 9.6995785e+00,-1.3640649e+01, 5.3936647e+00,-3.1140615e+01,-7.1332775e-01, 2.6329339e+01,-2.3951997e+01,-1.0165718e+01, 1.2063941e+01,-7.5163970e+00, 1.9049173e+00,-1.2286138e+01, 3.3321728e+00, 2.2562805e+01, 1.4334231e+01, 9.6755856e-01, 1.0453294e+00, 1.9186836e+01, 6.2077786e+00, 6.4537310e+00, 3.5409997e+00, 6.1384354e+00, 8.9417128e+00,-1.2293999e+01,-4.3817514e+00, 4.9250419e+00, 7.4970200e+00, 1.2213568e+01, 7.9952132e+00, 1.7736217e+01, 3.8561311e+00, 1.9509451e+00, 7.4076233e+00, 5.3636893e-01, 1.2537621e+01, 1.3397877e+01,-2.9795431e+00
-4.5807097e+00, 0.0000000e+00, 3.0003805e+01, 1.3591187e+01, 4.4238944e+00,-2.1719986e+01,-1.7704603e+01,-9.8415612e+00, 1.8404419e+01, 2.7137956e+01, 3.2118569e+01, 5.1897041e+00,-2.6806594e+01,-2.1026451e+01, 1.6736983e+01, 3.5269301e+00, 2.3777708e+01,-1.5001717e+01, 5.0687608e+00,-1.5686916e+01,-2.3862597e+01,-1.1271161e+01, 2.6099896e+00, 3.5068453e+00, 7.0876073e+00,-1.5465462e+01,-1.8753200e+01,-5.4791794e+00,-1.2357453e+01,-1.1476396e+01,-1.8225393e+01,-1.9149161e+00, 3.5016870e+00, 8.3837443e+00,-2.3109421e+01,-1.9306720e+01, 3.5069225e+00,-1.0230015e+01,-1.5875879e+01, 1.2873435e+01,-2.0607391e+01,-2.3543199e+00, 1.1010886e+00,-1.2917203e+01,-1.4366449e+01,-6.7201739e+00,-1.7650751e+01,-1.8734591e+01,-1.6707145e+01,-1.3722995e+01
-2.4351715e+01, 3.0003805e+01, 0.0000000e+00, 2.3206211e+01,-5.1821679e+00, 6.1804175e+00, 1.5390216e+01, 1.7306079e+01,-1.7563089e+01, 2.9713672e+01, 2.0295293e+01,-2.2650821e+01, 4.2506725e-01, 1.0736645e+01,-5.2945074e+00,-1.2707057e+01,-2.1649076e+01, 2.3147343e+00, 1.2874741e+01,-2.5211981e+01,-2.0368722e+01,-1.1703816e+01, 2.0736177e+01, 1.1155794e+01, 1.3611151e+01,-8.8847637e+00, 2.2668768e+01, 9.0820414e+00,-1.8755870e+01,-7.2350337e+00, 2.1974479e+01, 1.0075113e+01, 2.1384803e+01, 3.5881180e-01, 6.2639666e+00,-1.9060485e+00,-6.2782714e-01,-1.8402566e+00, 6.8979154e+00,-9.9984130e+00, 1.1784297e+00,-1.7405929e+01, 1.7649431e+01,-2.4995529e+00, 1.1783108e+01, 7.5013556e+00, 2.3655123e+00, 1.2441114e+01, 4.1258506e+00, 1.7730219e+00
-2.2354873e+01, 1.3591187e+01, 2.3206211e+01, 0.0000000e+00, 2.8275998e+01,-2.1768356e+01, 1.0617728e+01, 2.3319637e+00,-4.1909022e-01, 2.0914550e+01,-8.7170183e+00,-2.9120655e+01, 1.1484975e+01,-1.7496816e+01,-1.5538181e+01,-2.6921559e+00, 2.4564418e+01,-2.2806023e+01, 1.0901821e+01, 1.7993316e+01, 2.2760139e+01,-1.7275752e+01, 1.9006025e+01,-6.7962205e-01,-2.3745444e+01, 1.3052095e+01, 1.4232121e+01,-3.3641485e+00,-4.8813590e+00, 1.6548865e+01, 7.6696075e+00, 7.2146648e+00,-7.9041910e+00,-1.1021770e+01,-7.8452853e+00,-5.5609452e+00, 3.0638742e+00,-1.4914161e+00,-8.7141761e+00,-1.9652256e+01,-8.0504663e+00, 1.0809242e+01,-2.6863397e+01,-1.1016097e+01,-3.2568687e+00, 1.1926873e+01,-7.4703958e-01, 1.9171115e+01, 1.3869911e+01,-6.5889380e+00
1.8829451e+01, 4.4238944e+00,-5.1821679e+00, 2.8275998e+01, 0.0000000e+00, 2.0677315e+01,-1.7380315e+01,-1.9143617e+01,-1.9394286e+01, 1.6710676e+01,-4.7490558e+00,-3.2356013e+01, 1.6041492e+01,-2.7846059e+01,-2.0049065e+01,-1.7760869e+01, 1.8290290e+01, 1.9783500e+01,-2.5742034e+01, 4.9496560e+00, 2.0432556e+01,-1.3807020e+01, 1.7052514e+01,-2.3155310e+01, 1.9779354e+01,-7.4681231e+00, 2.9193063e+01, 2.6064079e+01, 7.9335928e-01, 4.8206929e+00, 2.5643417e+01,-1.9825681e+01,-1.1481515e+00,-1.8539930e+01,-8.1814679e+00,-3.6110402e+00, 1.3542057e+01,-9.6380942e+00,-1.5171171e+01,-1.0403028e+01,-2.1936913e+00,-1.1904288e+01,-1.2462704e+01,-8.9376862e+00,-1.6932268e+01, 6.1362866e+00, 2.7857155e+00,-1.7575594e+01,-7.6175757e+00, 1.6333364e+01
-1.2666435e+01,-2.1719986e+01, 6.1804175e+00,-2.1768356e+01, 2.0677315e+01, 0.0000000e+00, 8.1725351e+00, 2.7620045e+01,-1.5724855e+01,-6.9202916e+00,-6.3241991e+00, 8.7081232e+00, 8.8266967e+00,-2.4699671e+01, 1.1445235e+01, 1.1358322e+01,-1.9027168e+01, 1.2962474e+01,-2.1456140e+00,-1.6459265e+01,-2.3357899e+01, 7.0297273e+00,-1.6663826e+01,-1.6270810e+01,-4.6513542e+00,-7.1579423e+00, 3.1953262e+00,-7.0044714e-01, 1.2111944e+01, 1.1153877e+01,-7.9995539e+00, 2.5266919e+01,-1.4588714e+01,-2.6880742e+01, 2.4523412e+01,-1.4286933e+01,-1.2484747e+01, 9.9094711e+00, 7.2556582e+00,-1.1369273e+01, 3.2584772e+00,-3.9835442e-01, 1.3342461e+01,-1.6230119e+00,-8.0146816e-01,-1.0729699e+01,-1.4741346e+01, 2.5182780e+01,-1.2055547e+01, 3.8899470e+00
-7.1302134e+00,-1.7704603e+01, 1.5390216e+01, 1.0617728e+01,-1.7380315e+01, 8.1725351e+00, 0.0000000e+00, 2.0950672e+01,-1.9041358e+01, 1.7108506e+00,-2.3841700e+01, 1.4498636e+01, 1.5562256e+01, 1.7142525e+01, 1.3981138e+01, 1.6481522e+01,-1.4553763e+01, 2.0812701e+00,-1.8195215e+01, 9.7968716e+00, 1.5177045e+01, 2.4271804e+01,-1.5232962e+01,-2.0189338e+01, 9.5685684e+00, 9.8104893e+00,-1.2508937e+00, 8.9426359e+00, 1.4819636e+00,-2.2152792e+01, 8.4354473e+00, 1.0935841e+00, 2.5848316e+01, 1.5525807e+01, 2.2255256e+01, 1.8573599e+01, 7.1465000e+00,-1.9309864e+01,-9.9346637e+00,-1.6475323e+01, 1.8460847e+01, 1.6975268e+01, 1.0251295e+01, 2.5094517e+00, 2.2112857e+01,-2.1547401e+01,-9.2922372e+00, 7.4943561e+00, 2.4503287e+00, 1.9205708e+00
-8.4757357e+00,-9.8415612e+00, 1.7306079e+01, 2.3319637e+00,-1.9143617e+01, 2.7620045e+01, 2.0950672e+01, 0.0000000e+00,-1.1862073e+01,-2.6593710e+01,-6.4754711e+00,-1.6588231e+01,-2.4156531e+01,-5.9185143e+00,-2.0735756e+01,-1.7969303e+01, 2.1137798e+01,-8.5119956e+00, 1.5842382e+01, 1.7564998e+01, 2.7026702e+01, 2.5343996e+01,-1.7923481e+01, 1.5999896e+01, 2.6407345e+01,-2.3983205e+01, 3.4825671e+00, 1.1760165e+01,-2.5360264e+01, 1.9809265e+01, 8.3256054e+00,-2.6585545e+01, 8.6522970e-02, 8.1985552e+00, 2.3541831e+01,-3.6363888e+00,-1.3563331e+01, 1.0308529e+01,-2.3439504e+01, 8.2011579e+00,-1.7938573e+01, 1.7961095e+00, 7.6449837e+00,-6.5230822e+00,-3.1403266e+00,-6.5985267e+00,-9.7885639e+00, 1.8297368e+01, 8.1646843e-01,-3.1413297e-01
8.2087064e+00, 1.8404419e+01,-1.7563089e+01,-4.1909022e-01,-1.9394286e+01,-1.5724855e+01,-1.9041358e+01,-1.1862073e+01, 0.0000000e+00,-1.5682753e+01,-1.1555663e+01,-2.6713747e+01,-2.4888097e+01, 1.2856884e+01, 2.4130479e+01,-1.7937625e+01,-1.3787579e+01,-1.6221848e+01, 5.1019578e+00, 1.2809708e+01,-2.4617016e+01,-1.1013121e+01, 1.7896299e+01, 1.6778636e+01, 8.7518034e+00,-1.0328216e+01,-1.0431857e+01, 1.2782531e+01,-8.2628771e+00,-4.4366383e+00, 4.6349705e+00, 1.2084539e+01, 9.1682135e+00,-4.6765664e+00,-2.5567580e+01,-2.2663611e+01, 1.2461316e+01,-6.3047687e+00,-1.5013358e+01, 1.5529656e+01,-8.7632117e+00,-1.4324510e+01,-7.2762026e+00,-2.9839087e+00,-2.6621213e+00, 1.0242334e+01, 1.3829753e+01,-1.8937198e+01,-7.7419518e+00,-6.5824906e+00
-2.0557970e+01, 2.7137956e+01, 2.9713672e+01, 2.0914550e+01, 1.6710676e+01,-6.9202916e+00, 1.7108506e+00,-2.6593710e+01,-1.5682753e+01, 0.0000000e+00, 2.0524861e+01, 2.2200502e+01,-1.2103548e+01,-2.2852475e+01,-9.8330200e+00,-1.1035080e+01, 1.3620443e+01, 6.8992489e-01, 2.0544902e+01,-1.4503829e+01, 7.8587224e+00, 1.9175561e+00, 2.4156296e+01,-5.5410738e+00,-1.9976774e+01, 1.3771437e+01, 3.9463799e+00, 9.5744998e+00, 4.1394012e+00,-1.8747825e+01, 1.9067199e+00, 1.0118039e+01, 1.6383277e+01, 8.0096017e+00,-1.0975465e+01,-1.4132760e+01,-1.6094605e+01,-5.1118808e+00,-1.7890922e+01, 1.6328839e+01,-8.1578684e+00, 2.5551127e+00,-5.4094869e+00,-1.0992519e+01,-1.8050964e+01,-1.0131371e+01,-1.3018743e+01, 8.0841567e+00, 1.0718190e+01,-5.6736289e+00
